gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os02g0640100	-	2	25689454	25690540	-	1037	protein_coding	Hypothetical conserved gene	-
Os11g0549615	PURPLE ACID PHOSPHATASE 3A	11	20336764	20340697	-	1312	protein_coding	Metallophosphoesterase domain containing protein	Metallophos
Os06g0611300	-	6	24373215	24373855	-	641	protein_coding	Conserved hypothetical protein	-
Os07g0154100	9-CIS-EPOXYCAROTENOID DIOXYGENASE 3	7	2870686	2872829	+	2144	protein_coding	Similar to Viviparous-14	RPE65
Os10g0180600	-	10	5534158	5538706	+	234	protein_coding	Conserved hypothetical protein	-
Os04g0513100	BETA-GLUCOSIDASE 14	4	25640333	25644606	-	1960	protein_coding	Similar to Beta-glucosidase	Glyco_hydro_1
Os04g0587200	-	4	29656077	29656696	+	620	protein_coding	Similar to invertase inhibitor	-
Os05g0502700	-	5	24735332	24736903	+	890	protein_coding	Similar to predicted protein	-
Os01g0177400	DWARF 18	1	4003659	4004887	-	1113	protein_coding	GA 3 beta-hydroxylase2, GA metabolis	2OG-FeII_Oxy
Os03g0830400	-	3	34878043	34878992	-	839	protein_coding	PGPS/D12	-
Os03g0381500	endosperm-specific gene 46	3	15127253	15128249	-	901	protein_coding	Conserved hypothetical protein	-
Os04g0607150	-	4	30697883	30701355	-	1098	protein_coding	Similar to OSIGBa0113I13.10 protein	-
Os04g0549350	-	4	27494725	27497944	+	2033	protein_coding	Hypothetical protein	Asparaginase_2
Os07g0445800	-	7	15221477	15223020	+	623	protein_coding	Similar to Glycolipid transfer protein-like	-
Os10g0351500	-	10	10699268	10701907	+	2465	protein_coding	Tyrosine protein kinase domain containing protein	Pkinase_Tyr
Os04g0415100	OVATE family protein 10, ovate family protein 14, OVATE-domain containing protein 14	4	20519136	20520509	+	1204	protein_coding	Protein of unknown function DUF623, plant domain containing protein	-
Os03g0793700	endosperm-specific gene 57, cupin domain containing protein 3.1	3	33020035	33022850	+	1701	protein_coding	RmlC-like jelly roll fold domain containing protein	-
Os12g0533400	-	12	21207193	21210211	+	1328	protein_coding	Similar to Rac GTPase activating protein 1	RhoGAP
Os02g0626532	-	2	24992882	24995414	+	2533	protein_coding	Hypothetical gene	-
Os01g0813350	-	1	34576922	34577619	-	698	protein_coding	Hypothetical gene	-
Os11g0109950	-	11	471704	472348	-	645	protein_coding	Hypothetical conserved gene	-
Os03g0300900	-	3	10583988	10586011	+	2024	protein_coding	Glycosyl transferase, family 8 protein	Glyco_transf_8
Os07g0230500	-	7	7258734	7260552	-	1449	protein_coding	Similar to endo/excinuclease amino terminal domain-containing protein	GIY-YIG
Os04g0201000	-	4	6890776	6894385	-	3375	protein_coding	Similar to OSIGBa0113K06.10 protein	-
Os10g0126700	F-box protein 513	10	1694920	1697854	-	1886	protein_coding	Similar to F-box domain containing protein, expressed	F-box
Os01g0964333	-	1	42488143	42488813	-	471	protein_coding	Hypothetical protein	-
Os07g0526600	-	7	20523736	20525356	+	1621	protein_coding	Alpha/beta hydrolase fold-3 domain containing protein	Abhydrolase_3
ENSRNA049467377	U5	7	26291397	26291515	-	119	snRNA	U5 spliceosomal RNA	-
Os08g0158600	-	8	3425736	3428059	+	619	protein_coding	Similar to Cell wall invertase (EC 3.2.1.26)	-
Os05g0459200	-	5	22565955	22566326	+	372	protein_coding	Hypothetical genes	-
Os05g0191500	-	5	5625713	5632906	-	3067	protein_coding	Similar to stem 28 kDa glycoprotein	-
Os01g0170000	raffinose synthase, RAFFINOSE SYNTHASE 5	1	3598451	3599668	-	1218	protein_coding	Raffinose synthase family protein	-
Os02g0577501	-	2	22180079	22181019	-	941	protein_coding	Mitochodrial transcription termination factor-related family protein	-
Os06g0683000	-	6	28467984	28471154	+	2502	protein_coding	Zinc finger, C2H2-like domain containing protein	-
Os02g0462800	WRKY GENE 42	2	15521497	15522722	+	1042	protein_coding	WRKY transcription factor 42, Transcriptional repressor, Promotion of leaf senescenc	WRKY
Os06g0127100	DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 1C	6	1434770	1435533	+	764	protein_coding	Dehydration-responsive element-binding protein 1C	AP2
Os02g0164400	-	2	3458171	3458730	+	560	protein_coding	Hypothetical conserved gene	-
Os03g0144500	-	3	2471481	2473021	+	1541	protein_coding	Similar to Xyloglucan galactosyltransferase KATAMARI 1 (EC 2.4.1.-) (MURUS3 protein)	-
Os09g0491820	-	9	19011720	19014197	-	1451	protein_coding	NAD(P)-binding domain containing protein	Epimerase
CAA33985	petN	Pt	17556	17645	-	90	protein_coding	-	-
Os04g0467901	-	4	23372204	23378619	-	3160	protein_coding	Plant-specific kinesin-14, Processive minus-end-directed microtubule moto	CH
Os09g0506700	F-box protein 498	9	19613507	19619199	+	1659	protein_coding	Similar to F-box domain containing protein, expressed	F-box
Os03g0294032	-	3	10252143	10258334	-	2452	protein_coding	Hypothetical gene	-
Os02g0676400	-	2	27591163	27592963	+	1801	protein_coding	Multi antimicrobial extrusion protein MatE family protein	MatE
Os10g0547000	-	10	21390838	21396429	-	4141	protein_coding	Prefoldin domain containing protein	-
Os08g0130300	-	8	1711379	1715074	-	2073	protein_coding	Hypothetical conserved gene	-
Os01g0716300	-	1	29810721	29812563	-	1094	protein_coding	Conserved hypothetical protein	-
Os02g0616100	-	2	24372806	24374439	+	1634	protein_coding	Similar to protein binding protein	-
Os04g0566300	-	4	28393758	28394298	+	541	protein_coding	Hypothetical protein	-
Os09g0299300	-	9	7334523	7335240	+	435	protein_coding	Similar to predicted protein	-
Os02g0518000	-	2	18824564	18826074	-	1511	protein_coding	C2 calcium-dependent membrane targeting domain containing protein	-
Os12g0224400	-	12	6754961	6756761	-	1647	protein_coding	Similar to Exostosin family protein, expressed	-
Os02g0678601	-	2	27710549	27712234	+	1686	protein_coding	Hypothetical gene	-
Os03g0562400	-	3	20209967	20211819	-	1853	protein_coding	Conserved hypothetical protein	-
Os03g0356582	-	3	13712274	13716745	+	2842	protein_coding	Phosphatidylinositol-4-phosphate 5-kinase, core domain containing protein	PIP5K
Os09g0477700	-	9	18281423	18286861	+	4293	protein_coding	Conserved hypothetical protein	-
Os01g0273200	-	1	9447788	9450787	-	912	protein_coding	Conserved hypothetical protein	-
Os07g0287000	F-box protein 367	7	11060327	11061780	+	1368	protein_coding	Cyclin-like F-box domain containing protein	-
Os09g0539400	MINI-CHROMOSOME MAINTENANCE PROTEIN 10	9	21239649	21242340	+	1359	protein_coding	Similar to MCM10 minichromosome maintenance deficient 10	-
Os02g0179225	-	2	4390535	4393456	+	1242	protein_coding	Hypothetical protein	GATase
Os09g0549700	-	9	21745879	21746804	-	926	protein_coding	Similar to 50S ribosomal protein-related	-
Os06g0228950	-	6	6699725	6700782	+	699	protein_coding	Plant regulator RWP-RK domain containing protein	RWP-RK
Os01g0254850	-	1	8471334	8472108	-	775	protein_coding	Hypothetical conserved gene	-
Os04g0305700	-	4	13771472	13773274	+	1803	protein_coding	Similar to OSIGBa0096F13.5 protein	UDPGT
Os01g0842500	LACCASE 5	1	36177292	36180127	-	2210	protein_coding	Similar to Laccase (EC 1.10.3.2)	-
Os04g0479000	CENTRAL REGION COMPONENT1	4	23955481	23959974	+	1802	protein_coding	Similar to OSIGBa0116M22.9 protein	AAA
Os04g0533602	-	4	26678450	26678662	-	213	protein_coding	Hypothetical genes	-
Os07g0256700	-	7	8828926	8830964	+	1487	protein_coding	Protein of unknown function DUF231, plant domain containing protein	-
Os01g0509900	Os_F0780, OsFBX9	1	17894912	17898610	+	2014	protein_coding	F-box domain, Skp2-like domain containing protein	-
Os05g0173800	-	5	4415787	4416721	-	935	protein_coding	TPP-binding enzymes, conserved site domain containing protein	-
Os03g0168100	LATE EMBRYOGENESIS ABUNDANT PROTEIN 16	3	3678292	3679969	-	1539	protein_coding	Late embryogenesis abundant protein repeat containing protein	-
Os01g0774200	-	1	32735360	32739829	+	1690	protein_coding	FBD domain containing protein	-
Os01g0314000	-	1	11800240	11803815	-	2752	protein_coding	Protein of unknown function DUF3615 domain containing protein	-
Os01g0872600	-	1	37839529	37840372	+	844	protein_coding	TGF-beta receptor, type I/II extracellular region family protein	-
Os01g0112100	-	1	635325	639015	-	3691	protein_coding	Conserved hypothetical protein	-
Os04g0482100	Methionine sulfoxide reductase A2.2	4	24109091	24111210	-	777	protein_coding	Similar to H0510A06.16 protein	PMSR
Os01g0209700	GIBBERELLIN 2-OXIDASE 7	1	5968819	5972489	-	1336	protein_coding	Similar to GA 2-oxidase 5	2OG-FeII_Oxy
Os10g0405500	HOMOLOGOUS PAIRING ABERRATION IN RICE MEIOSIS 3	10	13842020	13848949	+	2963	protein_coding	Coiled-coil protein, Homologous chromosome pairing and synapsis in meiosi	-
Os11g0456000	RAPID ALKALIZATION FACTOR 33	11	15445157	15445843	-	687	protein_coding	Similar to RALF	-
Os02g0824600	-	2	35426212	35427341	-	852	protein_coding	Hypothetical conserved gene	-
Os05g0552000	-	5	27446932	27447516	-	585	protein_coding	Conserved hypothetical protein	-
Os01g0312800	glycoside hydrolase OsGH9B2	1	11756949	11759565	+	1921	protein_coding	Similar to CEL4=CELLULASE 4 (Fragment)	-
Os10g0483700	-	10	18281126	18281584	+	459	protein_coding	Conserved hypothetical protein	-
Os01g0636500	-	1	25513947	25518078	+	1873	protein_coding	Similar to Polygalacturonase PG2	-
Os04g0510900	endosperm-specific gene 68	4	25554772	25556458	-	1150	protein_coding	Similar to Embryo-specific protein 1 (ATS1)	-
Os03g0811200	-	3	33962373	33968064	+	3340	protein_coding	BRCT domain containing protein	-
Os03g0336100	cupin domain containing protein 3.2	3	12447241	12449022	-	1216	protein_coding	11-S plant seed storage protein family protein	-
Os11g0531800	-	11	19354777	19356799	-	2023	protein_coding	Hypothetical protein	-
Os06g0205100	CHROMOGEN FOR ANTHOCYANIN	6	5315163	5316640	+	526	protein_coding	Similar to Transcriptional activator	-
Os03g0699100	OsWD40-83	3	28023221	28024490	-	767	protein_coding	WD40 repeat-like domain containing protein	-
Os03g0108300	XYLOGLUCAN ENDOTRANSGLUCOSYDASE/HYDROLASE 19	3	492815	494095	-	1281	protein_coding	Similar to xyloglucan endotransglucosylase/hydrolase protein 32	-
Os03g0109650	-	3	563316	564412	-	529	protein_coding	Hypothetical conserved gene	-
Os02g0807900	WALL-ASSOCIATED KINASE GENE 21	2	34516622	34519474	-	2853	protein_coding	Conserved hypothetical protein	Pkinase
Os09g0517800	F-box protein 499	9	20186494	20190101	+	2041	protein_coding	Cyclin-like F-box domain containing protein	F-box
Os12g0181900	-	12	4163635	4167904	+	4160	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os07g0587250	-	7	23899073	23899642	-	426	protein_coding	Hypothetical conserved gene	-
Os07g0104366	-	7	252925	253553	-	629	protein_coding	Hypothetical protein	-
Os12g0551200	-	12	22328237	22334839	-	2739	protein_coding	Armadillo-like helical domain containing protein	-
Os02g0764200	-	2	32191250	32193980	+	2039	protein_coding	Similar to Xyloglucan fucosyltransferase-like [Oryza sativa (japonica cultivar-group)]	-
Os05g0470600	-	5	23093610	23095496	-	1887	protein_coding	Hypothetical protein	-
Os02g0459300	-	2	15357909	15358997	-	1089	protein_coding	Similar to tangled1	-
Os01g0108800	-	1	483887	486492	+	2372	protein_coding	Protein of unknown function DUF936, plant family protein	-
Os11g0262600	-	11	8864479	8866289	-	613	protein_coding	Conserved hypothetical protein	-
ENSRNA049470201	U5	6	28107827	28107946	+	120	snRNA	U5 spliceosomal RNA	-
Os10g0548900	MURE	10	21482740	21486300	-	2506	protein_coding	UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase domain containing protein	-
ENSRNA049476316	snoR64	8	1620183	1620276	+	94	snoRNA	Small nucleolar RNA R64/Z200 family	-
Os04g0644700	-	4	32817477	32819752	+	1115	protein_coding	Coatomer, epsilon subunit domain containing protein	-
Os01g0127600	-	1	1515837	1516714	+	878	protein_coding	Similar to Bowman-Birk type proteinase inhibitor D-II precursor (IV)	-
Os06g0278450	-	6	9633342	9636447	+	895	protein_coding	Hypothetical gene	-
Os04g0608300	SMALL AUXIN-UP RNA 20	4	30783636	30784530	+	895	protein_coding	Auxin responsive SAUR protein domain containing protein	Auxin_inducible
Os08g0299400	-	8	12266091	12269520	+	1345	protein_coding	Similar to MGDG synthase type A	-
Os09g0489500	b-ZIP TRANSCRIPTION FACTOR 74	9	18868479	18877573	-	2402	protein_coding	bZIP transcription factor, Tapetum developmen	bZIP_1
Os07g0543300	BETA-AMYLASE 2	7	21505640	21506607	+	741	protein_coding	Similar to Beta-amylase	-
ENSRNA049445860	tRNA-Leu	6	24198038	24198118	-	81	tRNA	tRNA-Leu for anticodon AAG	-
Os04g0494800	-	4	24740703	24742672	+	1806	protein_coding	Protein of unknown function DUF642 family protein	-
Os09g0535500	-	9	21056545	21057436	-	892	protein_coding	Similar to RING-H2 finger protein ATL1R (RING-H2 finger protein ATL8)	-
Os02g0830700	-	2	35705713	35710799	-	1856	protein_coding	Leucine-rich repeat, N-terminal domain containing protein	Pkinase
Os01g0234200	-	1	7424284	7427642	-	1266	protein_coding	Similar to DNA topoisomerase 2	DNA_gyraseB
Os12g0181533	-	12	4121027	4123125	-	1730	protein_coding	Hypothetical protein	Aa_trans
Os07g0244400	-	7	8043562	8045191	-	1630	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os03g0204900	-	3	5481504	5482358	-	773	protein_coding	Conserved hypothetical protein	-
Os08g0244750	-	8	8850008	8852859	+	748	protein_coding	Conserved hypothetical protein	-
Os07g0255900	trichome birefringence-like 46, trichome birefringence-like 47	7	8783519	8785197	-	1368	protein_coding	Domain of unknown function DUF231, plant domain containing protein	-
Os05g0271900	-	5	11000428	11002069	+	1642	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os03g0225200	SOLO DANCERS	3	6556389	6562025	-	2598	protein_coding	Cyclin, A/B/D/E domain containing protein	Cyclin_C
Os04g0588200	-	4	29719544	29729743	+	3624	protein_coding	Similar to emb2411 (embryo defective 2411); ATP binding / ATP-dependent DNA helicase/ DNA binding	-
Os02g0652800	-	2	26323360	26326135	+	2016	protein_coding	Major facilitator superfamily MFS_1 protein	MFS_1
ENSRNA049472231	snoZ118	2	783601	783708	-	108	snoRNA	Small nucleolar RNA Z118/Z121/Z120	-
Os11g0479400	-	11	16781662	16782881	-	993	protein_coding	Similar to Leucine Rich Repeat family protein	-
Os02g0539200	plant U-box-containing protein 33, U-box protein 33	2	19981534	19983176	-	1643	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	U-box
Os01g0728000	-	1	30356332	30359372	+	1788	protein_coding	Conserved hypothetical protein	-
Os01g0956500	-	1	42138651	42143035	+	1504	protein_coding	Conserved hypothetical protein	-
Os01g0140700	APETALA2/ETHYLENE-RESPONSIVE ELEMENT BINDING PROTEIN 77	1	2154326	2155279	+	954	protein_coding	Similar to RAV2 (REGULATOR OF THE ATPASE OF THE VACUOLAR MEMBRANE); DNA binding / transcription factor	B3
Os05g0478400	WRKY GENE 48	5	23529423	23530499	-	1077	protein_coding	Similar to WRKY transcription factor 48	WRKY
Os07g0659300	-	7	27781056	27781992	+	937	protein_coding	Conserved hypothetical protein	-
Os05g0458300	LACCASE 13	5	22499463	22503475	-	2059	protein_coding	Similar to L-ascorbate oxidase	-
Os09g0543900	PUTRESCINE HYDROXYCINNAMOYL TRANSFERASE 3	9	21450584	21452639	+	2056	protein_coding	Transferase family protein	-
Os12g0513800	-	12	19894198	19894624	-	427	protein_coding	Conserved hypothetical protein	-
Os08g0197400	F-box protein 424	8	5633346	5636220	+	1942	protein_coding	F-box domain, cyclin-like domain containing protein	-
Os03g0648800	GRX-like protein 7, glutaredoxin-like protein 7	3	25139612	25140600	-	989	protein_coding	Thioredoxin fold domain containing protein	-
Os01g0115100	-	1	804097	806932	-	1402	protein_coding	Hypothetical conserved gene	-
Os04g0494950	-	4	24746952	24748506	+	1326	protein_coding	Similar to OSIGBa0103O01.12 protein	-
Os02g0811501	-	2	34745304	34745587	-	284	protein_coding	Similar to predicted protein	-
Os12g0632100	-	12	27061650	27063765	-	910	protein_coding	Similar to ARL2 G-protein	-
Os03g0613100	-	3	23158022	23159127	-	1040	protein_coding	Conserved hypothetical protein	-
Os12g0114400	-	12	718564	722185	+	3412	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os10g0506200	VAL-TRNA SYNTHETASE 3	10	19356762	19363202	+	3186	protein_coding	Similar to Valyl-tRNA synthetase	-
Os01g0913600	-	1	39822035	39823763	-	1084	protein_coding	Similar to Rho GDP-dissociation inhibitor 1 (Rho GDI-1) (AtRhoGDI1)	-
Os08g0499100	-	8	24633503	24637192	+	3457	protein_coding	ATPase, AAA+ type, core domain containing protein	-
Os09g0241100	OsWD40-166	9	3120345	3125131	+	2854	protein_coding	Similar to nucleotide binding	WD40
Os09g0298266	-	9	7245518	7247867	+	1032	protein_coding	Hypothetical gene	-
Os08g0400200	SET protein 30, SUVH Histone Methyltransferase 10	8	19085976	19089497	+	3522	protein_coding	Similar to SET domain protein	SET
Os07g0640401	-	7	26661089	26661663	+	575	protein_coding	Similar to Zinc finger CCHC domain-containing protein 10	-
Os04g0669300	-	4	34138228	34142138	+	1999	protein_coding	EF hand domain containing protein	-
Os02g0528100	-	2	19352578	19354894	-	2082	protein_coding	Protein of unknown function DUF662 family protein	-
Os07g0239600	-	7	7753947	7757879	-	3754	protein_coding	Pentatricopeptide repeat domain containing protein	PPR
Os03g0747100	-	3	30723352	30725454	+	1316	protein_coding	ERG2/sigma1 receptor-like domain containing protein	-
Os01g0967700	-	1	42679241	42680544	+	1304	protein_coding	RNA-directed DNA polymerase (reverse transcriptase), related domain containing protein	-
ENSRNA049464427	Intron_gpII	12	20508859	20508992	+	134	sense_intronic	Group II catalytic intron	-
Os12g0284800	-	12	10804334	10805254	+	844	protein_coding	Hypothetical gene	-
Os12g0441600	-	12	14750544	14752232	-	1131	protein_coding	O-methyltransferase, family 2 domain containing protein	-
Os08g0414500	-	8	19814567	19815027	-	461	protein_coding	Hypothetical conserved gene	-
ENSRNA049466069	snoZ168	10	12799523	12799603	+	81	snoRNA	Small nucleolar RNA Z168/Z174	-
Os10g0406100	-	10	13867136	13869231	-	1160	protein_coding	Similar to PRLI-interacting factor F (Fragment)	Pyrophosphatase
Os01g0975000	DUF966-stress repressive gene 3	1	43078802	43080400	-	1495	protein_coding	Protein of unknown function DUF966 family protein	-
ENSRNA049470180	U5	6	28198732	28198851	-	120	snRNA	U5 spliceosomal RNA	-
Os10g0132901	-	10	2055209	2058134	-	2809	protein_coding	Hypothetical protein	NB-ARC
Os01g0714800	WRKY GENE 26	1	29720923	29723065	-	1193	protein_coding	WRKY transcription factor 26	WRKY
Os08g0143600	OsDAD1;2, DAD1;2	8	2405904	2407588	+	1685	protein_coding	Similar to Avr9/Cf-9 rapidly elicited protein 14 (Fragment)	Lipase_3
Os09g0345400	-	9	10797525	10798373	+	678	protein_coding	Conserved hypothetical protein	-
Os01g0679500	-	1	27956735	27959135	+	2401	protein_coding	Peptidase aspartic, catalytic domain containing protein	-
Os03g0747400	LATE EMBRYOGENESIS ABUNDANT PROTEIN 31	3	30740904	30741773	-	870	protein_coding	Similar to Seed maturation protein	-
Os02g0700700	BREVIS RADIX-LIKE 2	2	28826739	28833632	-	2099	protein_coding	Disease resistance/zinc finger/chromosome condensation-like region domain containing protein	-
Os04g0393500	GLUTAREDOXIN 13	4	19356400	19356807	+	408	protein_coding	CC-type glutaredoxin, Floral organ development and pathogen respons	-
Os05g0569400	-	5	28342690	28345103	+	1817	protein_coding	Similar to apospory-associated protein C	Aldose_epim
Os08g0374701	RECEPTOR-LIKE CYTOPLASMIC KINASE 253	8	17559580	17560192	-	613	protein_coding	Similar to Protein kinase domain containing protein, expressed	-
Os11g0686900	-	11	27809097	27818431	-	2448	protein_coding	Similar to NB-ARC domain containing protein, expressed	NB-ARC
Os09g0552900	NAC DOMAIN-CONTAINING PROTEIN 110	9	21907615	21908009	+	290	protein_coding	Similar to NAC domain protein, IPR003441	-
Os08g0461100	-	8	22647129	22651315	-	3248	protein_coding	Hypothetical conserved gene	-
Os02g0106300	-	2	350795	354294	-	2993	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os05g0426350	-	5	20898381	20900873	+	2100	protein_coding	Hypothetical protein	-
Os09g0570800	-	9	22790671	22792001	+	1331	protein_coding	Isopenicillin N synthase family protein	2OG-FeII_Oxy
Os01g0545100	OsMYB86-L1	1	20240548	20241256	-	709	protein_coding	Conserved hypothetical protein	-
Os01g0301100	-	1	11070897	11071960	+	923	protein_coding	Conserved hypothetical protein	-
Os02g0618400	MULTIPASS	2	24580457	24582527	-	1382	protein_coding	R2R3-type MYB transcription factor, Adaptive growth regulatio	Myb_DNA-binding
Os04g0679600	cystathionine b-synthase domain containing protein OsCBSX12, CBS domain containing protein OsCBSX12	4	34706575	34707975	-	1323	protein_coding	Similar to H0801D08.17 protein	-
Os03g0174200	-	3	3974957	3977413	+	1619	protein_coding	Conserved hypothetical protein	-
Os03g0144300	-	3	2466460	2468340	+	1881	protein_coding	Similar to Xyloglucan galactosyltransferase KATAMARI 1 (EC 2.4.1.-) (MURUS3 protein)	-
Os05g0206000	C-TERMINALLY ENCODED PEPTIDE 14	5	6576138	6576687	+	550	protein_coding	Conserved hypothetical protein	-
Os03g0608600	Deg protease-like 5	3	22892426	22895558	-	1522	protein_coding	Peptidase, trypsin-like serine and cysteine domain containing protein	-
Os05g0122600	-	5	1240299	1245253	+	2266	protein_coding	Prefoldin domain containing protein	-
Os05g0542150	-	5	26911303	26914371	+	2876	protein_coding	Hypothetical gene	-
Os01g0176300	-	1	3926661	3929467	-	2526	protein_coding	Pentatricopeptide repeat domain containing protein	PPR
Os12g0616400	PROLIFERATING CELL FACTOR 8	12	26155007	26158687	+	1132	protein_coding	Similar to Isoform 2 of Transcription factor PCF8	-
Os11g0159900	-	11	2904929	2905975	+	1047	protein_coding	Protein of unknown function DUF241, plant domain containing protein	-
Os10g0545600	-	10	21323071	21327370	-	1869	protein_coding	Similar to transposon protein	-
Os01g0508500	NRR Repressor Homologue 2	1	17798266	17799004	+	739	protein_coding	Conserved hypothetical protein	-
Os01g0513900	KIN7A	1	18150939	18157844	+	3779	protein_coding	Similar to Kinesin heavy chain (Fragment)	Kinesin
Os08g0552000	-	8	27652529	27654345	+	1569	protein_coding	Hypothetical conserved gene	-
Os04g0494900	-	4	24744700	24746565	+	1595	protein_coding	Similar to Unidentified precursor	-
Os08g0390200	-	8	18491788	18493260	-	1473	protein_coding	Similar to Oxidoreductase, 2OG-Fe oxygenase family protein, expressed	2OG-FeII_Oxy
Os08g0434000	-	8	21043003	21047252	+	3394	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os11g0597500	-	11	22768985	22771759	-	864	protein_coding	Conserved hypothetical protein	-
Os01g0200600	ETHYLENE RESPONSE FACTOR 39	1	5454772	5455667	-	896	protein_coding	Similar to Avr9/Cf-9 rapidly elicited protein 111A	AP2
Os01g0885900	ETHYLENE RESPONSE FACTOR 17	1	38489459	38490169	+	711	protein_coding	Similar to transcriptional factor TINY	AP2
Os08g0221300	-	8	7363845	7367943	-	736	protein_coding	Conserved hypothetical protein	-
Os01g0203400	C-TERMINALLY ENCODED PEPTIDE 7	1	5685594	5686401	+	808	protein_coding	Hypothetical protein	-
Os01g0222300	-	1	6694030	6696795	-	1453	protein_coding	Conserved hypothetical protein	-
Os03g0216900	-	3	6159948	6163869	+	1340	protein_coding	Prefoldin domain containing protein	-
Os03g0253200	-	3	8087161	8088952	+	1792	protein_coding	Similar to WAG1; kinase	Pkinase
Os07g0159700	RECEPTOR-LIKE CYTOPLASMIC KINASE 223	7	3190314	3191901	-	1029	protein_coding	Protein kinase, catalytic domain domain containing protein	Pkinase_Tyr
Os05g0205100	-	5	6546758	6547978	-	1221	protein_coding	NLI interacting factor domain containing protein	NIF
Os03g0438200	-	3	18487715	18488371	-	657	protein_coding	Conserved hypothetical protein	-
Os02g0301650	-	2	11685117	11686988	+	908	protein_coding	Hypothetical gene	-
Os01g0653100	trichome birefringence-like 58	1	26414917	26418855	-	1413	protein_coding	Conserved hypothetical protein	-
Os01g0283600	-	1	10144374	10146312	+	981	protein_coding	Similar to Cinnamoyl CoA reductase	Epimerase
ENSRNA049468957	MIR169_2	8	26817485	26817599	+	115	pre_miRNA	microRNA MIR169_2	-
Os05g0420300	ETHYLENE RESPONSE FACTOR 131	5	20601261	20601854	-	594	protein_coding	Salt- and H2O2- responsive transcription factor, Salt toleranc	AP2
Os03g0140400	SEMIDWARF 37	3	2223309	2225202	+	1894	protein_coding	Cytochrome P450 protein CYP96B4, Growth regulation, Drought stress respons	p450
Os09g0452400	-	9	16970180	16971671	+	1492	protein_coding	Peptidase A1 domain containing protein	-
Os06g0607900	NO POLLEN	6	24189866	24192933	+	1498	protein_coding	GRAM domain containing protein	GRAM
Os02g0105400	LACTATE DEHYDROGENASE	2	295324	299167	+	1588	protein_coding	Similar to L-lactate dehydrogenase A (EC 1.1.1.27) (LDH-A)	-
Os07g0480900	endosperm-specific gene 106	7	17496502	17498002	+	1415	protein_coding	Similar to Cysteine protease (Fragment)	Peptidase_C1
Os07g0141450	-	7	2139644	2140459	-	816	protein_coding	Conserved hypothetical protein	-
Os02g0830000	OsSTA84	2	35681629	35683538	+	1910	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os04g0128900	YUCCA-LIKE GENE 7	4	1813960	1816070	-	2016	protein_coding	Flavin monooxygenase-like enzyme, Auxin biosynthesi	FMO-like
Os09g0401000	myb transcription factor 10, transcription factor MYB10	9	14029432	14030989	+	1389	protein_coding	Myb factor	Myb_DNA-binding
Os04g0582000	-	4	29412733	29416839	-	2400	protein_coding	Conserved hypothetical protein	-
Os02g0551600	-	2	20776247	20777084	+	838	protein_coding	Conserved hypothetical protein	-
Os05g0162800	-	5	3679907	3681238	-	667	protein_coding	SANT domain, DNA binding domain containing protein	Myb_DNA-binding
Os05g0466200	-	5	22878707	22881780	-	2953	protein_coding	KIP1-like domain containing protein	-
