gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os03g0786600	-	3	32662262	32663811	-	1550	protein_coding	Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1 domain containing protein	-
Os07g0573000	-	7	23155123	23157341	+	2219	protein_coding	Conserved hypothetical protein	-
Os06g0212100	-	6	5712154	5714608	-	1869	protein_coding	Similar to Galactoside 2-alpha-L-fucosyltransferase (EC 2.4.1.69) (Xyloglucan alpha-(1,2)-fucosyltransferase) (PsFT1)	-
Os04g0482600	-	4	24125484	24126365	-	750	protein_coding	Hypothetical conserved gene	-
BAC19888	nad4L	Mt	298829	299131	+	303	protein_coding	-	-
Os03g0171300	INCREASED LEAF INCLINATION 6	3	3814378	3823216	-	1422	protein_coding	Similar to DNA-binding protein-like	-
Os02g0179200	-	2	4390150	4393564	-	1338	protein_coding	Glutamine amidotransferase class-I domain containing protein	GATase
Os11g0462500	-	11	15786746	15791276	-	2976	protein_coding	Similar to NB-ARC domain containing protein	NB-ARC
Os04g0687800	USUALLY MULTIPLE ACIDS MOVE IN AND OUT TRANSPORTER 7	4	35167839	35170996	+	1551	protein_coding	Protein of unknown function DUF6, transmembrane domain containing protein	DUF6
Os04g0121100	Subtilisin 34, SUBTILISIN 34	4	1248450	1260282	+	2455	protein_coding	Similar to OSIGBa0115D20.4 protein	Peptidase_S8
Os10g0561100	-	10	22117136	22120221	+	1832	protein_coding	Similar to Quinone oxidoreductase	ADH_zinc_N
Os07g0203900	-	7	5582400	5584106	+	1707	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os01g0725900	-	1	30263383	30264381	-	895	protein_coding	Similar to arabinogalactan protein	-
Os09g0529350	-	9	20737101	20739478	-	2289	protein_coding	Hypothetical conserved gene	-
Os07g0553450	-	7	22015761	22019154	+	2620	protein_coding	Hypothetical protein	-
Os05g0335500	-	5	15698676	15699445	+	770	protein_coding	Conserved hypothetical protein	-
Os01g0730900	-	1	30494842	30497106	-	2265	protein_coding	DNA polymerase III, subunits gamma and tau domain containing protein	-
Os06g0266266	-	6	8834922	8835800	-	702	protein_coding	Similar to cell number regulator 11	-
Os02g0112000	-	2	650638	651300	-	397	protein_coding	Hypothetical protein	-
Os12g0122100	-	12	1052828	1053873	+	940	protein_coding	Protein of unknown function DUF607 family protein	-
Os05g0252100	-	5	9232257	9234349	-	1872	protein_coding	Protein of unknown function DUF620 family protein	-
Os06g0140400	HOMEOBOX GENE 28	6	2123412	2124781	+	1258	protein_coding	Similar to HAHB-6 (Fragment)	Homeobox
Os01g0654450	-	1	26532180	26532659	+	480	protein_coding	Hypothetical gene	-
Os09g0568500	GERMIN-LIKE PROTEIN 9-1	9	22695120	22696145	-	1026	protein_coding	Germin family protein	-
Os10g0478500	two MATH domain containing MDC protein 1, MDC protein having two MATH domains 1	10	17949628	17952014	-	1199	protein_coding	MATH domain containing protein	-
Os05g0568800	-	5	28310925	28311933	+	1009	protein_coding	Protein of unknown function DUF1645 family protein	-
Os06g0199700	-	6	5057582	5058035	-	454	protein_coding	Hypothetical conserved gene	-
Os05g0367900	-	5	17664405	17665461	+	1057	protein_coding	Harpin-induced 1 domain containing protein	-
Os02g0174700	-	2	4095629	4099533	-	1751	protein_coding	Hypothetical protein	-
Os09g0456700	-	9	17207486	17208952	-	1467	protein_coding	Conserved hypothetical protein	-
Os11g0687001	-	11	27812454	27818224	+	2528	protein_coding	Hypothetical protein	NB-ARC
Os03g0652000	-	3	25328600	25330063	-	1464	protein_coding	C2 domain containing protein	C2
Os08g0554100	-	8	27714041	27718673	+	2687	protein_coding	Similar to MYST1 protein (Fragment)	-
Os03g0798500	WRKY GENE6	3	33286651	33288551	+	1492	protein_coding	WRKY transcription factor, Positive regulation of defense response	WRKY
Os03g0297800	-	3	10438693	10440452	+	1651	protein_coding	Similar to Leucine Rich Repeat family protein, expressed	Pkinase_Tyr
Os06g0557400	-	6	21272920	21274683	-	1764	protein_coding	Leucine-rich repeat domain containing protein	LRRNT_2
Os02g0710300	basic helix-loop-helix protein 126	2	29421401	29422989	+	1397	protein_coding	ROOT HAIR DEFECTIVE-SIX LIKE (RSL) class I basic helix-loop-helix protein, bHLH transcription factor, Regulation of root hair developmen	HLH
Os07g0510833	-	7	19491973	19492375	+	303	protein_coding	Similar to L-ascorbate oxidase	-
Os03g0750900	-	3	30945220	30945964	-	657	protein_coding	Conserved hypothetical protein	-
Os04g0219600	NBS-LRR protein rNBS17	4	7973907	7983880	-	2256	protein_coding	Similar to NBS-LRR protein (Fragment)	NB-ARC
Os05g0279850	-	5	11699832	11702720	-	1321	protein_coding	Hypothetical protein	-
Os04g0444400	POWDERY-MILDEW-RESISTANCE GENE O_	4	22161607	22166296	-	1484	protein_coding	Similar to barley mlo defense gene homolog3	-
Os02g0559400	12-OXOPHYTODIENOATE REDUCTASE 8	2	21228965	21231366	-	1335	protein_coding	12-oxophytodienoic acid reductase (EC:1.3.1.-), Jasmonic acid (JA)-mediated defense signalin	Oxidored_FMN
Os03g0312100	-	3	11156621	11157004	+	384	protein_coding	Hypothetical conserved gene	-
Os05g0379500	resistance gene analog A1.1-4	5	18341384	18347080	+	5493	protein_coding	Conserved hypothetical protein	NB-ARC
Os12g0226900	CLASS I CLP ATPASE C2	12	6916185	6918431	+	1268	protein_coding	Similar to Allyl alcohol dehydrogenase	ADH_zinc_N
Os04g0552700	-	4	27675304	27676641	+	1338	protein_coding	Zinc finger, C2H2-type domain containing protein	-
Os03g0259400	LEUCOANTHOCYANIDIN REDUCTASE	3	8406809	8408296	-	1121	protein_coding	Similar to Leucoanthocyanidin reductase (EC 1.17.1.3) (Leucocyanidin reductase)	NmrA
Os05g0114100	-	5	759008	762234	-	1305	protein_coding	Similar to endonuclease/exonuclease/phosphatase family protein	Exo_endo_phos
Os04g0252400	-	4	9938870	9956327	-	3904	protein_coding	Similar to SNARE-interacting protein KEULE	Sec1
Os03g0291200	trichome birefringence-like 8	3	10116219	10120372	+	1567	protein_coding	Protein of unknown function DUF231, plant domain containing protein	-
Os01g0234300	-	1	7429384	7430544	+	1161	protein_coding	Similar to Pectinesterase	-
Os02g0767050	-	2	32286776	32292075	+	2218	protein_coding	Hypothetical protein	-
Os01g0371200	PHI GLUTATHIONE S-TRANSFERASE 1	1	15281170	15283073	-	972	protein_coding	Similar to Glutathione-S-transferase 19E50	GST_C
Os01g0968800	DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 1F	1	42727426	42728261	+	836	protein_coding	Similar to Dehydration responsive element binding protein 1F (DREB1F protein)	AP2
Os04g0142850	-	4	2911041	2913410	+	1645	protein_coding	Hypothetical protein	-
Os09g0542600	-	9	21370810	21372435	-	817	protein_coding	Similar to RING-H2 finger protein ATL1I	-
Os05g0304900	-	5	13755590	13758581	-	1593	protein_coding	Similar to hydrolase, hydrolyzing O-glycosyl compounds	-
Os07g0564500	-	7	22619086	22621247	+	1961	protein_coding	Pyridine nucleotide-disulphide oxidoreductase, NAD-binding region domain containing protein	Pyr_redox_2
Os01g0814200	-	1	34629568	34635205	-	3359	protein_coding	Endonuclease/exonuclease/phosphatase domain containing protein	-
Os02g0247100	b-ZIP TRANSCRIPTION FACTOR 19	2	8323866	8324946	+	958	protein_coding	Similar to bZIP transcription factor family protein	-
Os05g0320500	-	5	14893395	14894078	+	565	protein_coding	Conserved hypothetical protein	-
Os06g0653200	basic helix-loop-helix protein 158	6	26756214	26757596	-	1202	protein_coding	Basic helix-loop-helix dimerisation region bHLH domain containing protein	-
Os01g0899800	PLETHORA 5	1	39141130	39145472	-	2755	protein_coding	Pathogenesis-related transcriptional factor and ERF domain containing protein	AP2
Os06g0202300	-	6	5158231	5165171	+	400	protein_coding	Conserved hypothetical protein	-
Os12g0158400	OVATE family protein 20, ovate family protein 31, OVATE-domain containing protein 31	12	2911273	2912589	-	1317	protein_coding	Protein of unknown function DUF623, plant domain containing protein	-
Os06g0664000	-	6	27414193	27418088	-	1784	protein_coding	Hypothetical gene	-
ENSRNA049467734	snoZ278	7	2030902	2031015	-	114	snoRNA	Small nucleolar RNA Z278	-
Os02g0576900	-	2	22161327	22161659	+	333	protein_coding	Hypothetical conserved gene	-
Os03g0400700	LATE EMBRYOGENESIS ABUNDANT PROTEIN 11	3	16250380	16251580	-	602	protein_coding	Similar to retrotransposon protein	-
Os11g0307500	-	11	11661330	11662253	+	835	protein_coding	Conserved hypothetical protein	-
Os07g0141600	-	7	2144184	2151799	+	3973	protein_coding	Similar to Serologically defined breast cancer antigen NY-BR-99	NB-ARC
Os08g0553050	-	8	27677447	27678390	+	944	protein_coding	Hypothetical conserved gene	-
Os03g0386700	SERINE CARBOXYPEPTIDASE 12	3	15395285	15397808	+	1608	protein_coding	Similar to serine carboxypeptidase	Peptidase_S10
ENSRNA049470195	MIR171_1	6	25891131	25891230	+	100	pre_miRNA	microRNA MIR171_1	-
Os09g0371100	-	9	12355824	12358983	+	1577	protein_coding	Similar to hydrogen symporter	MFS_1
Os12g0115950	-	12	780039	783466	-	1984	protein_coding	Conserved hypothetical protein	-
Os03g0691500	-	3	27652240	27655767	+	3411	protein_coding	Hypothetical conserved gene	-
Os04g0681950	-	4	34814582	34815940	-	1359	protein_coding	Similar to H0124B04.9 protein	-
Os03g0134800	-	3	1936269	1937270	+	912	protein_coding	Similar to IQ calmodulin-binding motif family protein, expressed	IQ
Os10g0540100	-	10	21058117	21061300	-	2945	protein_coding	Pentatricopeptide repeat domain containing protein	PPR
Os06g0149166	-	6	2551082	2555023	+	2175	protein_coding	Hypothetical protein	-
Os05g0445100	cytochrome P450	5	21790875	21793270	+	2396	protein_coding	Cytochrome P450 family protein	p450
Os03g0209800	Spin6.3	3	5735003	5746155	+	3349	protein_coding	RhoGAP domain containing protein	RhoGAP
Os02g0577900	-	2	22210794	22211386	+	593	protein_coding	Conserved hypothetical protein	-
Os10g0450000	-	10	16385114	16386762	+	1649	protein_coding	Protein of unknown function DUF247, plant family protein	-
Os01g0233100	-	1	7370362	7381112	-	1594	protein_coding	Similar to Cyclin-A1-2	Cyclin_C
Os09g0469300	UCLACYANIN-LIKE PROTEIN 31	9	17843411	17844628	+	966	protein_coding	Cupredoxin domain containing protein	Cu_bind_like
Os03g0256800	-	3	8294652	8306315	-	2891	protein_coding	Similar to RhoGAP domain containing protein, expressed	RhoGAP
Os01g0304400	-	1	11283364	11284127	+	764	protein_coding	Conserved hypothetical protein	-
ENSRNA049470128	U5	6	27809113	27809231	+	119	snRNA	U5 spliceosomal RNA	-
Os05g0478250	-	5	23524138	23524982	-	782	protein_coding	Hypothetical protein	LRRNT_2
Os05g0346800	-	5	16327564	16328326	-	655	protein_coding	Similar to ASL5; DNA binding / protein binding	-
Os05g0584900	-	5	29119644	29121883	+	2240	protein_coding	Conserved hypothetical protein	C4dic_mal_tran
Os01g0339500	NAC DOMAIN-CONTAINING PROTEIN 30	1	13342969	13345864	-	1976	protein_coding	Similar to No apical meristem protein	-
Os10g0452700	-	10	16507486	16508277	-	792	protein_coding	Eggshell protein family protein	-
Os05g0533301	-	5	26468197	26468970	-	774	protein_coding	Conserved hypothetical protein	-
Os07g0154100	9-CIS-EPOXYCAROTENOID DIOXYGENASE 3	7	2870686	2872829	+	2144	protein_coding	Similar to Viviparous-14	RPE65
Os10g0180600	-	10	5534158	5538706	+	234	protein_coding	Conserved hypothetical protein	-
Os01g0614700	ABC TRANSPORTER I FAMILY MEMBER 13	1	24375877	24379899	+	1496	protein_coding	Similar to Adaptin ear-binding coat-associated protein 1	-
Os01g0111500	basic helix-loop-helix protein 125	1	603643	605643	-	1475	protein_coding	ROOT HAIR DEFECTIVE-SIX LIKE (RSL) class I basic helix-loop-helix protein, bHLH transcription factor, Regulation of root hair developmen	HLH
Os07g0586100	GDSL ESTERASE/LIPASE PROTEIN 91	7	23814222	23816459	-	1438	protein_coding	Similar to Esterase precursor (EC 3.1.1.-) (Early nodule-specific protein homolog) (Latex allergen Hev b 13)	Lipase_GDSL
Os06g0725500	-	6	30855251	30856121	+	871	protein_coding	Protein of unknown function DUF241, plant family protein	-
Os03g0830400	-	3	34878043	34878992	-	839	protein_coding	PGPS/D12	-
Os07g0689800	-	7	29338795	29341149	+	2220	protein_coding	Tetratricopeptide-like helical domain containing protein	-
Os04g0636200	-	4	32356297	32358756	-	1577	protein_coding	Hpt domain containing protein	-
Os04g0549350	-	4	27494725	27497944	+	2033	protein_coding	Hypothetical protein	Asparaginase_2
Os12g0594000	OsWD40-198	12	24915108	24917305	+	2198	protein_coding	WD40 repeat-like domain containing protein	-
Os08g0266225	-	8	10136783	10137582	-	633	protein_coding	Conserved hypothetical protein	-
Os12g0615700	-	12	26120373	26122888	+	1848	protein_coding	Similar to TRANSPARENT TESTA 12 protein	MatE
Os01g0746400	DWARF 'KIKEIBANSHINRIKI OR TOYOHIKARIBUNWAI TILLERING	1	31225458	31228566	-	1710	protein_coding	Carotenoid cleavage dioxygenase 8, Control of lateral bud outgrowth, Regulation of tillering, Strigolactones biosynthesi	RPE65
Os08g0477500	Patatin-related phospholipase A II zeta	8	23545539	23548630	-	1922	protein_coding	Similar to patatin class 1	-
Os08g0415600	plant U-box-containing protein 5, U-box protein 5	8	19875348	19881382	+	2154	protein_coding	Similar to ubiquitin-protein ligase	U-box
Os01g0660800	-	1	26967895	26968891	-	997	protein_coding	3'-5' exonuclease domain containing protein	3_5_exonuc
Os04g0612000	ENT-KAURENE SYNTHASE 2	4	31034090	31041387	+	2902	protein_coding	Ent-beyerene synthase, Phytoalexin biosynthesis, Defense respons	-
Os07g0581700	HOMEOBOX GENE 14	7	23559527	23560862	+	1131	protein_coding	Homeodomain-leucine zipper (HD-Zip) transcription factor, Regulation of panicle developmen	Homeobox
Os08g0240500	XYLOGLUCAN ENDOTRANSGLUCOSYDASE/HYDROLASE 4	8	8488370	8489782	+	690	protein_coding	Glycoside hydrolase, family 16 domain containing protein	-
Os02g0131400	-	2	1644223	1648808	-	2004	protein_coding	Beta-D-glucan exohydrolase, isoenzyme ExoII (EC 3.2.1.58)	Glyco_hydro_3
Os12g0456700	Glycerophosphoryl diester phosphodiesterase	12	15894622	15897704	-	1533	protein_coding	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain domain containing protein	-
Os07g0100600	PROTEIN TRANSPORTER 1	7	42657	44528	+	1872	protein_coding	Similar to Peptide transporter	-
Os08g0533300	-	8	26572162	26574946	+	1860	protein_coding	Similar to ACR5	ACT
Os08g0472800	ABA-8'-HYDROXYLASE 2	8	23288613	23294162	-	2197	protein_coding	Cytochrome P450 family protein	p450
Os07g0230500	-	7	7258734	7260552	-	1449	protein_coding	Similar to endo/excinuclease amino terminal domain-containing protein	GIY-YIG
Os01g0827800	PYRABACTIN RESISTANCE 1 LIKE/REGULATORY COMPONENTS OF ABA RECEPTOR 1, pyrabactin resistance-like 1	1	35420889	35421862	+	974	protein_coding	Similar to AT-rich element binding factor 3	-
Os08g0546900	-	8	27393304	27396084	-	2781	protein_coding	Similar to NC domain-containing protein	-
Os01g0597600	amino acid transporter-like 15	1	23447173	23448687	+	1515	protein_coding	Amino acid transporter, transmembrane domain containing protein	Aa_trans
Os04g0201000	-	4	6890776	6894385	-	3375	protein_coding	Similar to OSIGBa0113K06.10 protein	-
Os04g0383100	RAPID ALKALIZATION FACTOR 15	4	18801134	18801475	+	342	protein_coding	Conserved hypothetical protein	-
Os11g0517800	-	11	18560178	18575490	-	2034	protein_coding	Conserved hypothetical protein	-
Os05g0425000	-	5	20815469	20820780	-	2658	protein_coding	Hypothetical conserved gene	-
Os11g0209200	F-box protein 592, F-box family-4	11	5615461	5618397	-	1945	protein_coding	Similar to Ribosomal RNA apurinic site specific lyase	-
Os07g0526600	-	7	20523736	20525356	+	1621	protein_coding	Alpha/beta hydrolase fold-3 domain containing protein	Abhydrolase_3
Os11g0587000	DWARF BUNKETSUTO TILLERING	11	22221628	22231042	+	3524	protein_coding	beta-carotene isomerase, Strigolactones biosynthesi	-
Os08g0158600	-	8	3425736	3428059	+	619	protein_coding	Similar to Cell wall invertase (EC 3.2.1.26)	-
Os02g0768400	-	2	32369917	32373572	-	1924	protein_coding	Hypothetical gene	-
Os02g0175000	HIGH-AFFINITY K+ TRANSPORTER 6	2	4103387	4105657	+	1679	protein_coding	Ion transporter , Na+ transpor	-
Os01g0382900	-	1	15992759	15996844	+	1526	protein_coding	Conserved hypothetical protein	-
Os07g0256300	-	7	8812366	8815314	-	900	protein_coding	Conserved hypothetical protein	-
Os03g0297850	-	3	10437835	10440086	-	1222	protein_coding	Hypothetical protein	Pkinase
Os06g0652600	-	6	26714868	26717211	+	1885	protein_coding	Similar to Lustrin A	-
Os05g0366900	-	5	17621500	17623499	-	1058	protein_coding	Conserved hypothetical protein	-
Os07g0681300	P-450 714B1	7	28882173	28886338	+	1621	protein_coding	Cytochrome P450 family protein	p450
Os01g0198100	-	1	5320625	5324478	-	1490	protein_coding	RNA-dependent RNA polymerase, eukaryotic-type domain containing protein	-
Os04g0563050	-	4	28181435	28185392	+	2258	protein_coding	Hypothetical protein	-
Os04g0481500	-	4	24078142	24079931	-	440	protein_coding	Similar to H0510A06.6 protein	-
Os03g0716200	-	3	28988409	28991862	-	2542	protein_coding	Zinc finger, PHD-type domain containing protein	PHD
Os03g0294600	-	3	10279758	10281523	-	1508	protein_coding	Similar to Importin-beta1	-
Os01g0710100	-	1	29508034	29509147	+	1114	protein_coding	Hypothetical conserved gene	-
Os08g0505250	-	8	24990703	24991223	+	521	protein_coding	Similar to Zinc finger, C3HC4 type family protein	-
Os02g0647900	-	2	26079797	26085467	+	1949	protein_coding	Similar to Fatty aldehyde dehydrogenase 1	Aldedh
Os03g0144500	-	3	2471481	2473021	+	1541	protein_coding	Similar to Xyloglucan galactosyltransferase KATAMARI 1 (EC 2.4.1.-) (MURUS3 protein)	-
Os04g0438200	-	4	21791510	21792300	-	791	protein_coding	Similar to H0315A08.10 protein	-
Os12g0116700	WRKY GENE 64	12	824221	825793	-	1193	protein_coding	Similar to WRKY transcription factor 64	WRKY
Os06g0478600	-	6	16198162	16200384	+	2223	protein_coding	Leucine-rich repeat, N-terminal domain containing protein	LRRNT_2
Os05g0569900	-	5	28360602	28361928	+	1118	protein_coding	B-block binding subunit of TFIIIC domain containing protein	B-block_TFIIIC
Os02g0558600	-	2	21174988	21180171	-	2360	protein_coding	Conserved hypothetical protein	-
CAA33985	petN	Pt	17556	17645	-	90	protein_coding	-	-
Os05g0564350	-	5	28089312	28092327	-	1954	protein_coding	Hypothetical protein	-
Os09g0325140	RECEPTOR-LIKE CYTOPLASMIC KINASE 261	9	9515797	9516782	-	735	protein_coding	Hypothetical conserved gene	-
Os04g0467901	-	4	23372204	23378619	-	3160	protein_coding	Plant-specific kinesin-14, Processive minus-end-directed microtubule moto	CH
Os03g0133850	-	3	1890575	1891309	+	735	protein_coding	Hypothetical gene	-
Os09g0479200	RECEPTOR-LIKE CYTOPLASMIC KINASE 275	9	18375696	18376579	+	884	protein_coding	Similar to Receptor protein kinase-like protein	LRRNT_2
Os10g0209566	-	10	7767193	7767775	+	583	protein_coding	Conserved hypothetical protein	-
Os01g0608900	-	1	24046289	24048765	+	2477	protein_coding	Hypothetical gene	ABC2_membrane
Os02g0711300	-	2	29468413	29469191	+	743	protein_coding	Heat shock protein Hsp20 domain containing protein	-
Os06g0105300	-	6	364787	366859	-	1901	protein_coding	Hypothetical protein	GRAS
Os04g0526800	-	4	26342449	26343778	-	1103	protein_coding	GRAM domain containing protein	GRAM
Os01g0184100	18.0 KDA CLASS II HEAT SHOCK PROTEIN	1	4449070	4449876	-	807	protein_coding	Class II small heat shock protein, Positive regulation in both Xoo resistance and heat/salt toleranc	-
Os10g0550725	-	10	21606262	21610234	-	2714	protein_coding	Hypothetical gene	-
ENSRNA049468722	snoZ223	10	4762677	4762770	+	94	snoRNA	Small nucleolar RNA Z223	-
Os03g0712100	-	3	28769963	28772120	+	1366	protein_coding	Cell division cycle-associated protein domain containing protein	-
Os04g0566300	-	4	28393758	28394298	+	541	protein_coding	Hypothetical protein	-
Os04g0472300	-	4	23606790	23611023	+	2605	protein_coding	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain domain containing protein	-
Os01g0849100	small GTPase Rac/ROP guanine nucleotide exchange factor 1	1	36485437	36489944	-	2016	protein_coding	Small GTPase Rac/ROP guanine nucleotide exchange factor, Signal transductio	DUF315
Os01g0765500	-	1	32252128	32255022	-	2584	protein_coding	Conserved hypothetical protein	-
Os02g0331400	-	2	13505264	13507442	-	999	protein_coding	Similar to nodulin-like protein	DUF6
Os12g0478400	RECEPTOR-LIKE CYTOPLASMIC KINASE 368	12	17478005	17486364	+	2222	protein_coding	EGF-type aspartate/asparagine hydroxylation site domain containing protein	-
Os03g0222700	-	3	6421790	6422412	+	623	protein_coding	Molecular chaperone, heat shock protein, Hsp40, DnaJ domain containing protein	-
Os09g0477700	-	9	18281423	18286861	+	4293	protein_coding	Conserved hypothetical protein	-
Os10g0393800	GDSL ESTERASE/LIPASE PROTEIN 105	10	13131433	13133327	+	1472	protein_coding	Lipase, GDSL domain containing protein	Lipase_GDSL
Os09g0539400	MINI-CHROMOSOME MAINTENANCE PROTEIN 10	9	21239649	21242340	+	1359	protein_coding	Similar to MCM10 minichromosome maintenance deficient 10	-
Os03g0306100	glycosyltransferase 5	3	10864690	10866049	+	1360	protein_coding	Galactosyl transferase family protein	-
Os08g0387300	-	8	18299461	18299571	+	111	protein_coding	Conserved hypothetical protein	-
Os05g0511050	-	5	25317044	25318342	+	1299	protein_coding	Similar to aspartyl protease family protein	-
Os01g0758000	-	1	31840530	31841085	-	462	protein_coding	Similar to copper-binding family protein	HMA
Os08g0179400	basic helix-loop-helix protein 070	8	4645325	4648753	-	1325	protein_coding	Hypothetical conserved gene	-
Os01g0222900	-	1	6715521	6716305	+	785	protein_coding	Curculin-like (mannose-binding) lectin domain containing protein	B_lectin
Os06g0612300	-	6	24453131	24456495	+	1959	protein_coding	Similar to T6J4.5 protein (WIP6 protein)	-
Os01g0752300	RPL18A	1	31559233	31560836	-	909	protein_coding	Similar to 60S ribosomal protein L18a-1	-
Os01g0105300	-	1	284762	291892	-	2456	protein_coding	Similar to HAT family dimerisation domain containing protein, expressed	hATC
Os02g0459001	-	2	15324744	15325572	-	685	protein_coding	Conserved hypothetical protein	-
Os02g0143200	-	2	2397461	2404964	+	3580	protein_coding	Armadillo-type fold domain containing protein	-
Os01g0127200	Low Phosphate Root5	1	1497241	1500606	-	2288	protein_coding	Multicopper oxidase, Maintenance of Pi homeostasi	-
Os06g0335975	-	6	13386533	13387490	+	285	protein_coding	Similar to Xet3 protein	-
Os07g0256700	-	7	8828926	8830964	+	1487	protein_coding	Protein of unknown function DUF231, plant domain containing protein	-
Os12g0275500	-	12	10139814	10140816	+	724	protein_coding	Conserved hypothetical protein	-
Os02g0658000	-	2	26585137	26585605	-	469	protein_coding	Pleckstrin-like domain containing protein	-
Os09g0491532	RICE SQUAMOSA PROMOTER-BINDING-LIKE 17	9	18918260	18921753	-	1343	protein_coding	Similar to Squamosa-promoter binding protein 2	SBP
Os01g0509900	Os_F0780, OsFBX9	1	17894912	17898610	+	2014	protein_coding	F-box domain, Skp2-like domain containing protein	-
Os03g0629900	-	3	24047948	24053785	-	5076	protein_coding	Conserved hypothetical protein	-
Os12g0590500	-	12	24703607	24716073	-	7755	protein_coding	Similar to Kinesin motor domain containing protein, expressed	Kinesin
Os06g0186300	-	6	4339307	4342791	-	2184	protein_coding	Leucine-rich repeat domain containing protein	LRRNT_2
Os04g0456200	-	4	22821083	22821718	+	555	protein_coding	Similar to H0523F07.6 protein	-
Os03g0204500	-	3	5474355	5474766	-	321	protein_coding	Conserved hypothetical protein	-
Os11g0105000	CALMODULIN-LIKE PROTEIN 25	11	245031	245651	-	621	protein_coding	EF-HAND 2 domain containing protein	-
Os06g0575400	-	6	22352087	22354757	+	2671	protein_coding	Serine/threonine protein kinase-related domain containing protein	Pkinase
Os08g0486700	-	8	24073711	24074599	+	889	protein_coding	Conserved hypothetical protein	-
Os04g0591300	-	4	29938912	29939951	+	1040	protein_coding	Similar to OSIGBa0142I02-OSIGBa0101B20.10 protein	-
Os09g0458800	-	9	17332814	17333131	+	318	protein_coding	EF hand domain containing protein	-
Os12g0570075	-	12	23468767	23473290	+	1861	protein_coding	Hypothetical protein	U-box
Os04g0685500	EXOCYST SUBUNIT EXO70 FAMILY PROTEIN A2	4	35013422	35020132	-	2476	protein_coding	Exo70 exocyst complex subunit domain containing protein	Exo70
Os10g0391300	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 62	10	13018805	13023203	-	2211	protein_coding	DNA-binding SAP domain containing protein	-
Os10g0561600	-	10	22150511	22151218	+	708	protein_coding	Hypothetical conserved gene	-
Os01g0312800	glycoside hydrolase OsGH9B2	1	11756949	11759565	+	1921	protein_coding	Similar to CEL4=CELLULASE 4 (Fragment)	-
Os11g0579100	-	11	21860467	21863246	-	2780	protein_coding	NB-ARC domain containing protein	-
Os01g0636500	-	1	25513947	25518078	+	1873	protein_coding	Similar to Polygalacturonase PG2	-
Os06g0496400	basic helix-loop-helix protein 127	6	17348908	17350328	+	1276	protein_coding	ROOT HAIR DEFECTIVE-SIX LIKE (RSL) class I basic helix-loop-helix protein, bHLH transcription factor, Regulation of root hair developmen	HLH
Os03g0811200	-	3	33962373	33968064	+	3340	protein_coding	BRCT domain containing protein	-
ENSRNA049471366	MIR159	1	6693112	6693301	+	190	pre_miRNA	microRNA MIR159	-
Os01g0224200	-	1	6830317	6832770	-	768	protein_coding	Hypothetical conserved gene	-
Os03g0106400	-	3	375321	379793	-	1472	protein_coding	Similar to Branched-chain-amino-acid aminotransferase 5, chloroplast precursor (EC 2.6.1.42) (Atbcat-5)	-
Os06g0503250	-	6	17822720	17824424	+	1705	protein_coding	Hypothetical protein	ABC2_membrane
Os02g0564700	basic helix-loop-helix protein 097	2	21436299	21440664	-	2071	protein_coding	Similar to BHLH transcription factor	HLH
Os04g0411100	-	4	20300878	20310009	-	2501	protein_coding	Hypothetical conserved gene	-
Os03g0109650	-	3	563316	564412	-	529	protein_coding	Hypothetical conserved gene	-
Os08g0191400	-	8	5349923	5350343	+	421	protein_coding	Hypothetical gene	-
Os04g0674025	-	4	34402956	34403287	-	234	protein_coding	Similar to H0403D02.10 protein	-
Os06g0114400	-	6	827706	830399	-	759	protein_coding	Conserved hypothetical protein	-
ENSRNA049475592	U5	5	27563328	27563446	-	119	snRNA	U5 spliceosomal RNA	-
Os11g0247500	-	11	7970674	7972670	-	1997	protein_coding	Conserved hypothetical protein	-
Os04g0453233	-	4	22622399	22628124	-	1519	protein_coding	Hypothetical protein	Sugar_tr
Os04g0462400	lysine-histidine-like transporter 9, lysine and histidine transporter 4	4	23097997	23100389	-	1730	protein_coding	Similar to lysine/histidine transporter	Aa_trans
Os10g0457400	-	10	16766843	16768987	+	1403	protein_coding	Similar to shugoshin-1	-
Os10g0481100	PLASMA MEMBRANE INTRINSIC PROTEIN 2;10	10	18141088	18142764	+	1232	protein_coding	Similar to Aquaporin (Fragment)	-
Os07g0104366	-	7	252925	253553	-	629	protein_coding	Hypothetical protein	-
ENSRNA050013666	Intron_gpII	Mt	214015	214075	+	61	sense_intronic	Group II catalytic intron	-
Os02g0764200	-	2	32191250	32193980	+	2039	protein_coding	Similar to Xyloglucan fucosyltransferase-like [Oryza sativa (japonica cultivar-group)]	-
Os12g0420300	plant and fungi atypical dual-specificity phosphatase 4	12	13110904	13114351	+	901	protein_coding	Similar to tyrosine specific protein phosphatase family protein	-
Os05g0267800	-	5	10672412	10675647	-	1154	protein_coding	Cellular retinaldehyde-binding/triple function, C-terminal domain containing protein	-
