gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	tf_family
Os07g0260400	PHOSPHOLIPASE D delta 3	7	9105495	9112919	-	3278	protein_coding	Similar to Phospholipase D nu-2 (Fragment)	C2
Os10g0128400	-	10	1768446	1771280	+	1588	protein_coding	Conserved hypothetical protein	-
Os11g0239900	-	11	7460403	7461781	+	1379	protein_coding	Hypothetical protein	-
Os12g0548100	-	12	22163667	22169820	-	4113	protein_coding	Similar to G14587-6 protein (Fragment)	-
Os02g0156400	-	2	3092570	3095103	-	2534	protein_coding	Leucine-rich repeat, N-terminal domain containing protein	LRRNT_2
Os12g0267900	RING finger protein	12	9565932	9570984	+	3224	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os01g0302000	-	1	11118689	11119272	+	460	protein_coding	Hypothetical conserved gene	-
Os05g0167600	-	5	4076007	4078403	+	1417	protein_coding	Conserved hypothetical protein	-
Os09g0460300	-	9	17414087	17415604	+	1518	protein_coding	Alpha/beta hydrolase fold-3 domain containing protein	Abhydrolase_3
Os10g0507700	-	10	19425724	19426140	-	417	protein_coding	Conserved hypothetical protein	-
Os06g0690900	-	6	28801751	28804726	+	2976	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os02g0470600	-	2	15950021	15975575	-	3144	protein_coding	Similar to phosphoinositide binding	-
Os04g0227100	-	4	8514849	8519651	-	4629	protein_coding	Hypothetical protein	Pkinase
Os05g0594500	-	5	29595609	29601356	-	3901	protein_coding	Invasin/intimin cell-adhesion domain containing protein	-
Os06g0218800	-	6	6101061	6102004	+	944	protein_coding	Uncharacterised protein family UPF0503 domain containing protein	-
Os11g0523700	basic helix-loop-helix protein 002, Inducer of CBF expression 1	11	18922046	18925254	+	1961	protein_coding	Similar to Transcription factor ICE1 (Inducer of CBF expression 1) (Basic helix- loop-helix protein 116) (bHLH116) (AtbHLH116)	HLH
Os02g0736800	-	2	30763130	30764865	+	1562	protein_coding	Conserved hypothetical protein	-
ENSRNA049470701	U11	2	30224478	30224602	-	125	snRNA	U11 spliceosomal RNA	-
Os01g0623600	-	1	24899508	24901813	-	1593	protein_coding	Glycoside hydrolase, family 28 protein	-
Os10g0381800	-	10	12307928	12311609	-	3283	protein_coding	Conserved hypothetical protein	-
Os06g0720301	-	6	30592631	30594142	-	1185	protein_coding	Similar to endo/excinuclease amino terminal domain-containing protein	-
Os01g0745400	-	1	31170449	31170922	-	474	protein_coding	Sec34-like protein family protein	-
Os03g0252900	-	3	8061598	8061988	-	391	protein_coding	Similar to MYB-like transcription factor DIVARICATA	-
Os03g0158700	Subtilisin 27, SUBTILISIN 27	3	3151514	3165238	-	3632	protein_coding	Similar to PA domain containing protein, expressed	Peptidase_S8
Os04g0381700	basic helix-loop-helix protein 156	4	18720467	18722735	+	1397	protein_coding	Similar to OSIGBa0092E09.4 protein	HLH
Os01g0842400	LACCASE 4	1	36165929	36168939	-	2067	protein_coding	Similar to Laccase (EC 1.10.3.2)	-
Os06g0226700	TEOSINTE BRANCHED/CYCLOIDEA/PROLIFERATING CELL FACTOR 19, Teosinte branched1, Cycloidea, Proliferating cell factor (TCP)-domain protein 19, TCP-domain protein 19	6	6571018	6572598	+	1581	protein_coding	Similar to PCF1	TCP
Os02g0190700	-	2	5033627	5034206	-	369	protein_coding	Conserved hypothetical protein	-
Os03g0766500	OsKANADI4	3	31749469	31755280	+	1526	protein_coding	Similar to Two-component response regulator ARR1. Splice isoform 2	Myb_DNA-binding
Os03g0683900	-	3	27265560	27268578	-	1558	protein_coding	Similar to UPL7; ubiquitin-protein ligase	-
Os06g0166500	IAA20	6	3342464	3346318	-	997	protein_coding	Similar to Auxin-responsive protein IAA20 (Indoleacetic acid-induced protein 20)	-
Os05g0165450	-	5	3843670	3845603	-	851	protein_coding	Similar to predicted protein	-
Os01g0593100	-	1	23214611	23215961	-	671	protein_coding	Similar to ZCW7	-
Os04g0387000	-	4	19005244	19005588	-	345	protein_coding	Hypothetical conserved gene	-
Os05g0120300	-	5	1060912	1061952	+	1041	protein_coding	Conserved hypothetical protein	-
Os08g0366000	phosphoenolpyruvate carboxylase, phosphoenolpyruvate carboxylase 2a, PEPCase 2a	8	16964711	16970563	-	4919	protein_coding	Phosphoenolpyruvate carboxylase	-
Os10g0423501	-	10	15008566	15009237	-	663	protein_coding	Conserved hypothetical protein	-
Os11g0156000	-	11	2631709	2633563	-	1641	protein_coding	Similar to AP2 domain containing protein RAP2.8 (Fragment)	B3
Os10g0577400	-	10	23005547	23007668	-	1371	protein_coding	Conserved hypothetical protein	-
Os04g0517500	-	4	25867807	25869187	+	1225	protein_coding	Similar to Phosphoenolpyruvate carboxylase kinase	Pkinase
ENSRNA049467705	snoZ223	7	2029819	2029912	-	94	snoRNA	Small nucleolar RNA Z223	-
Os03g0636700	-	3	24347498	24349006	+	1344	protein_coding	IQ calmodulin-binding region domain containing protein	IQ
Os05g0132700	-	5	1907665	1909355	-	1691	protein_coding	Similar to R2R3 Myb-like protein	Myb_DNA-binding
Os03g0786600	-	3	32662262	32663811	-	1550	protein_coding	Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1 domain containing protein	-
Os08g0288400	-	8	11460357	11462712	+	2356	protein_coding	Similar to transmembrane 9 superfamily protein member 2	-
Os06g0212100	-	6	5712154	5714608	-	1869	protein_coding	Similar to Galactoside 2-alpha-L-fucosyltransferase (EC 2.4.1.69) (Xyloglucan alpha-(1,2)-fucosyltransferase) (PsFT1)	-
Os04g0482600	-	4	24125484	24126365	-	750	protein_coding	Hypothetical conserved gene	-
Os08g0153900	-	8	3093804	3094878	-	1075	protein_coding	Protein of unknown function DUF599 family protein	-
BAC19880	atp6	Mt	225271	226275	-	1005	protein_coding	-	-
BAC19853	cox3	Mt	17226	18068	-	843	protein_coding	-	-
Os01g0629500	-	1	25140681	25141680	+	736	protein_coding	Conserved hypothetical protein	-
Os05g0100700	RECEPTOR-LIKE CYTOPLASMIC KINASE 175	5	65356	69823	-	2260	protein_coding	Hypothetical conserved gene	-
Os12g0562700	MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 17	12	23071793	23077690	+	3788	protein_coding	Hypothetical conserved gene	ABC_membrane
Os03g0697200	LONELY GUY LIKE PHOSPHORIBOHYDROLASE 4	3	27943411	27945040	+	784	protein_coding	Similar to carboxy-lyase	-
Os01g0786500	UCLACYANIN-LIKE PROTEIN 1	1	33350154	33351195	-	904	protein_coding	Similar to early nodulin 20	Cu_bind_like
Os03g0771500	HOMEOBOX 43	3	31964738	31970261	+	1407	protein_coding	Similar to Isoform 2 of Homeobox protein knotted-1-like 8	KNOX1
Os11g0580000	-	11	21906342	21908484	+	1638	protein_coding	Similar to predicted protein	-
Os02g0800500	-	2	34114274	34125876	-	6962	protein_coding	Similar to Cyclin B	-
Os12g0287800	-	12	10996108	10996578	+	471	protein_coding	Hypothetical conserved gene	-
Os02g0729100	trichome birefringence-like 54	2	30343011	30344467	+	1275	protein_coding	Protein of unknown function DUF231, plant domain containing protein	-
Os10g0352000	-	10	10748919	10751558	-	757	protein_coding	Conserved hypothetical protein	-
Os01g0311800	PECTIN METHYLESTERASE 2	1	11715268	11717784	-	2436	protein_coding	Similar to Pectin methylesterase 8 (Fragment)	-
Os11g0616300	REMORIN 6.4	11	23983327	23987001	-	1739	protein_coding	Remorin, C-terminal region domain containing protein	-
Os10g0530500	TAU GLUTATHIONE S-TRANSFERASE 13	10	20622453	20623389	-	844	protein_coding	Similar to Glutathione-S-transferase Cla47	GST_N
Os04g0121100	Subtilisin 34, SUBTILISIN 34	4	1248450	1260282	+	2455	protein_coding	Similar to OSIGBa0115D20.4 protein	Peptidase_S8
Os08g0162300	-	8	3683916	3688230	+	2522	protein_coding	Hypothetical protein	-
Os09g0566600	-	9	22610396	22614781	+	1380	protein_coding	Hypothetical conserved gene	-
Os05g0579700	-	5	28848050	28850435	-	870	protein_coding	Similar to 10A19I.9	-
Os11g0644700	-	11	25594109	25594874	+	766	protein_coding	Plant disease resistance response protein family protein	-
Os08g0473600	ALPHA-AMYLASE 3E	8	23335167	23337076	+	1682	protein_coding	Alpha-amylase isozyme 3E precursor (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase)	-
Os02g0321000	-	2	12809571	12817274	-	3330	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os03g0807500	stellacyanin-like protein 1	3	33752799	33756068	+	1039	protein_coding	Cupredoxin domain containing protein	Cu_bind_like
Os09g0529350	-	9	20737101	20739478	-	2289	protein_coding	Hypothetical conserved gene	-
Os03g0208600	-	3	5669927	5671969	+	1950	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os01g0848400	Shattering (QTL)-1	1	36445456	36449951	-	2442	protein_coding	BEL1-type homeobox family, Seed shatterin	POX
Os11g0195700	-	11	4805210	4806760	-	915	protein_coding	Conserved hypothetical protein	-
CAA34001	ndhC	Pt	49300	49662	-	363	protein_coding	-	-
Os09g0532500	-	9	20894870	20897268	+	2350	protein_coding	Similar to peptidase S8 and S53, subtilisin, kexin, sedolisin	-
Os06g0638400	-	6	25945798	25947304	+	1507	protein_coding	Hypothetical protein	Pkinase_Tyr
Os01g0147800	-	1	2584986	2587547	-	1796	protein_coding	Domain of unknown function DUF547 domain containing protein	-
Os07g0255200	-	7	8704268	8706000	-	1635	protein_coding	Similar to Helicase-like protein [Oryza sativa (japonica cultivar-group)]	-
Os01g0730900	-	1	30494842	30497106	-	2265	protein_coding	DNA polymerase III, subunits gamma and tau domain containing protein	-
Os11g0241100	-	11	7544235	7544754	-	520	protein_coding	Hypothetical protein	-
Os06g0589800	-	6	23144729	23148845	-	3684	protein_coding	Protein kinase, core domain containing protein	Pkinase
Os10g0327300	-	10	9120535	9126497	-	1842	protein_coding	Similar to Phosphatidate cytidylyltransferase (EC 2.7.7.41)	-
Os08g0249100	RECEPTOR-LIKE CYTOPLASMIC KINASE 249	8	9101238	9105746	-	2542	protein_coding	Serine/threonine protein kinase-related domain containing protein	Pkinase
Os06g0279350	-	6	9670245	9670575	-	331	protein_coding	Conserved hypothetical protein	-
Os04g0171800	-	4	4874385	4878321	+	3311	protein_coding	Similar to Cytochrome P450 79A1 (EC 1.14.13.41) (Tyrosine N-monooxygenase) (Cytochrome P450Tyr)	p450
Os10g0476100	-	10	17732596	17735799	+	1587	protein_coding	Similar to Protein kinase MK6	Pkinase
Os01g0357400	ALPHA-AMYLASE 1B	1	14459951	14461690	+	1397	protein_coding	Similar to Alpha-amylase	-
Os11g0427700	-	11	13661556	13663478	+	1923	protein_coding	Xanthine/uracil/vitamin C permease family protein	-
Os04g0475000	-	4	23769604	23773444	-	3045	protein_coding	Hypothetical protein	Pkinase
Os03g0361500	-	3	14043259	14047463	-	1670	protein_coding	Similar to Terpene synthase family, metal binding domain containing protein, expressed	-
Os12g0157000	-	12	2835307	2837128	-	1194	protein_coding	DNA-binding pseudobarrel domain domain containing protein	-
Os08g0523200	-	8	26015347	26016312	-	966	protein_coding	Similar to MAB1	BTB
Os04g0552200	BETA-EXPANSIN 5	4	27655668	27657079	+	1137	protein_coding	Beta-expansin 5	-
Os05g0568800	-	5	28310925	28311933	+	1009	protein_coding	Protein of unknown function DUF1645 family protein	-
Os03g0108500	-	3	499919	501855	-	1276	protein_coding	Similar to 4,4-dimethyl-sterol C4-methyl-oxidase (Fragment)	-
Os02g0174700	-	2	4095629	4099533	-	1751	protein_coding	Hypothetical protein	-
Os01g0126900	LOW PHOSPHATE ROOT 4	1	1486400	1488897	+	1909	protein_coding	Multicopper oxidas	-
Os11g0687001	-	11	27812454	27818224	+	2528	protein_coding	Hypothetical protein	NB-ARC
Os05g0573200	-	5	28547571	28551291	+	1503	protein_coding	Similar to Isocitrate dehydrogenase (Fragment)	-
Os04g0530900	-	4	26553080	26554821	+	1742	protein_coding	Glycosyl transferase, family 8 protein	Glyco_transf_8
Os03g0652000	-	3	25328600	25330063	-	1464	protein_coding	C2 domain containing protein	C2
ENSRNA049476411	snoZ266	9	22693840	22693929	+	90	snoRNA	Small nucleolar RNA Z266	-
Os10g0402200	ORIGIN RECOGNITION COMPLEX 3	10	13600900	13606431	-	2157	protein_coding	Origin recognition complex subunit 3, Lateral root developmen	-
Os06g0604300	PHOSPHOLIPASE D ALPHA 5	6	23921940	23924919	+	2783	protein_coding	Chloroplast-localized phospholipase D, Herbivore defens	C2
Os04g0258900	F-box protein 192	4	10452266	10453725	-	1460	protein_coding	Cyclin-like F-box domain containing protein	-
Os03g0297800	-	3	10438693	10440452	+	1651	protein_coding	Similar to Leucine Rich Repeat family protein, expressed	Pkinase_Tyr
Os11g0278300	-	11	9896885	9898239	-	1355	protein_coding	Hypothetical conserved gene	-
Os03g0121300	class III peroxidase 34	3	1178482	1180131	-	1158	protein_coding	Similar to Peroxidase 1	-
Os05g0463300	OsSTA152	5	22756240	22758478	-	1524	protein_coding	Hypothetical conserved gene	-
Os07g0510833	-	7	19491973	19492375	+	303	protein_coding	Similar to L-ascorbate oxidase	-
Os04g0101300	-	4	89024	97611	+	1182	protein_coding	Similar to H0102C09.3 protein	-
Os04g0219600	NBS-LRR protein rNBS17	4	7973907	7983880	-	2256	protein_coding	Similar to NBS-LRR protein (Fragment)	NB-ARC
Os10g0454200	-	10	16592285	16593089	+	805	protein_coding	Eggshell protein family protein	-
Os09g0391501	-	9	13533833	13534255	+	423	protein_coding	Hypothetical gene	-
Os10g0348900	-	10	10539926	10544799	+	1188	protein_coding	Hypothetical protein	-
Os03g0752400	-	3	31018672	31019582	-	911	protein_coding	Hypothetical conserved gene	-
Os08g0400000	-	8	19071029	19076378	+	4016	protein_coding	Similar to Puromycin-sensitive aminopeptidase (EC 3.4.11.-) (PSA)	-
Os07g0688100	-	7	29228000	29232760	-	4178	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os09g0255900	-	9	4227927	4229757	+	1831	protein_coding	Protein of unknown function DUF247, plant family protein	-
Os09g0412900	-	9	14666247	14667786	+	1540	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os12g0226900	CLASS I CLP ATPASE C2	12	6916185	6918431	+	1268	protein_coding	Similar to Allyl alcohol dehydrogenase	ADH_zinc_N
Os10g0209700	-	10	7779293	7781354	+	1171	protein_coding	Heavy metal transport/detoxification protein domain containing protein	HMA
Os10g0566800	class III peroxidase 129	10	22457714	22460760	-	1763	protein_coding	Haem peroxidase, plant/fungal/bacterial family protein	-
Os06g0624000	-	6	25108484	25108968	-	432	protein_coding	Conserved hypothetical protein	-
Os06g0249500	-	6	7768090	7769421	-	1332	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os06g0203200	-	6	5208685	5212330	-	1993	protein_coding	Flavin-containing monooxygenase FMO family protein	FMO-like
Os07g0253000	-	7	8529427	8532020	+	693	protein_coding	Conserved hypothetical protein	-
Os01g0315600	-	1	11897584	11902407	+	1508	protein_coding	Similar to Monoglyceride lipase	-
Os03g0635000	-	3	24250816	24252387	-	1572	protein_coding	Hypothetical conserved gene	-
Os01g0878400	amino acid permease 10C, amino acid permease 5, amino acid/auxin permease 5	1	38118010	38120760	-	1760	protein_coding	Amino acid transporter, transmembrane domain containing protein	Aa_trans
Os03g0291200	trichome birefringence-like 8	3	10116219	10120372	+	1567	protein_coding	Protein of unknown function DUF231, plant domain containing protein	-
Os04g0602600	-	4	30410105	30413160	+	3056	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os01g0234300	-	1	7429384	7430544	+	1161	protein_coding	Similar to Pectinesterase	-
Os04g0142850	-	4	2911041	2913410	+	1645	protein_coding	Hypothetical protein	-
Os09g0542600	-	9	21370810	21372435	-	817	protein_coding	Similar to RING-H2 finger protein ATL1I	-
Os03g0322000	-	3	11662066	11662384	-	319	protein_coding	Similar to Centromere protein-like protein (Fragment)	-
Os11g0643800	-	11	25537073	25540452	-	1728	protein_coding	Similar to Sugar transporter family protein, expressed	Sugar_tr
EPlORYSAT000373567	pseudo-rps11	Mt	250099	250596	-	498	pseudogene	-	-
Os02g0252200	NAC DOMAIN-CONTAINING PROTEIN 13	2	8582543	8584532	+	1561	protein_coding	Similar to GRAB2 protein	NAM
Os01g0265400	-	1	9040786	9053950	-	8494	protein_coding	Conserved hypothetical protein	-
Os08g0298800	-	8	12132129	12133820	+	1692	protein_coding	Similar to cDNA clone:001-036-H04, full insert sequence	-
Os01g0726100	-	1	30272986	30274078	-	1005	protein_coding	Pollen Ole e 1 allergen and extensin domain containing protein	-
Os08g0493800	RECEPTOR-LIKE CYTOPLASMIC KINASE 256	8	24379092	24382007	+	2916	protein_coding	Protein kinase, core domain containing protein	Pkinase
Os08g0171700	-	8	4206406	4207866	-	757	protein_coding	Conserved hypothetical protein	-
Os04g0608600	-	4	30806290	30808461	-	2172	protein_coding	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant domain containing protein	-
Os01g0899800	PLETHORA 5	1	39141130	39145472	-	2755	protein_coding	Pathogenesis-related transcriptional factor and ERF domain containing protein	AP2
Os09g0520800	-	9	20349158	20350901	-	1576	protein_coding	Glycoside hydrolase, family 29 (alpha-L-fucosidase) protein	Alpha_L_fucos
Os03g0149100	CROWN ROOTLESS 1	3	2726696	2727559	-	780	protein_coding	ASYMMETRIC LEAVES2 (AS2)/LATERAL ORGAN BOUNDARIES (LOB) domain transcription factor, Crown root formatio	-
Os01g0631900	-	1	25291327	25298088	+	1713	protein_coding	Similar to aspartic proteinase oryzasin-1	Asp
Os06g0664000	-	6	27414193	27418088	-	1784	protein_coding	Hypothetical gene	-
Os10g0123200	-	10	1479530	1481991	+	1686	protein_coding	Cyclin-like F-box domain containing protein	-
Os06g0678651	-	6	28212122	28214117	-	1103	protein_coding	Similar to WD-40 repeat family protein / beige-related	Beach
Os06g0678650	OsWD40-134	6	28208632	28211553	-	1277	protein_coding	WD40 repeat-like domain containing protein	WD40
Os03g0400700	LATE EMBRYOGENESIS ABUNDANT PROTEIN 11	3	16250380	16251580	-	602	protein_coding	Similar to retrotransposon protein	-
Os07g0141600	-	7	2144184	2151799	+	3973	protein_coding	Similar to Serologically defined breast cancer antigen NY-BR-99	NB-ARC
Os02g0792000	-	2	33634958	33635482	+	525	protein_coding	Hypothetical protein	-
Os03g0807100	-	3	33731566	33734958	+	1641	protein_coding	Protein of unknown function DUF239 domain containing protein	-
Os03g0691500	-	3	27652240	27655767	+	3411	protein_coding	Hypothetical conserved gene	-
Os04g0494600	-	4	24725907	24728708	+	1499	protein_coding	Protein of unknown function DUF642 family protein	-
Os11g0237900	-	11	7356166	7359604	+	2790	protein_coding	Similar to NB-ARC domain containing protein	NB-ARC
Os06g0149166	-	6	2551082	2555023	+	2175	protein_coding	Hypothetical protein	-
ENSRNA049476083	snoR44_J54	9	14625749	14625852	-	104	snoRNA	Small nucleolar RNA R44/J54/Z268 family	-
Os10g0450000	-	10	16385114	16386762	+	1649	protein_coding	Protein of unknown function DUF247, plant family protein	-
Os07g0158500	HAP2 SUBUNIT OF CCAAT-BOX BINDING COMPLEX	7	3127749	3130514	-	1298	protein_coding	Similar to HAP2 subunit of HAP complex	CBFB_NFYA
Os01g0110500	-	1	554025	558015	-	3082	protein_coding	Protein kinase, core domain containing protein	Pkinase_Tyr
Os04g0156200	-	4	3867343	3869354	+	2012	protein_coding	Hypothetical conserved gene	-
Os11g0556132	-	11	20660249	20668186	+	1905	protein_coding	Hypothetical protein	Pkinase_Tyr
Os09g0469300	UCLACYANIN-LIKE PROTEIN 31	9	17843411	17844628	+	966	protein_coding	Cupredoxin domain containing protein	Cu_bind_like
Os01g0263000	class III peroxidase 5	1	8903598	8905415	-	1071	protein_coding	Similar to Peroxidase	-
Os02g0581800	-	2	22432053	22432863	+	657	protein_coding	Conserved hypothetical protein	-
Os06g0165000	-	6	3288219	3289505	+	1287	protein_coding	Hypothetical protein	B_lectin
Os05g0478250	-	5	23524138	23524982	-	782	protein_coding	Hypothetical protein	LRRNT_2
Os07g0589200	-	7	24014183	24016352	+	2170	protein_coding	GRAS transcription factor domain containing protein	GRAS
Os05g0531400	-	5	26377197	26378671	+	959	protein_coding	Pollen Ole e 1 allergen and extensin domain containing protein	-
Os10g0452700	-	10	16507486	16508277	-	792	protein_coding	Eggshell protein family protein	-
Os10g0534400	-	10	20786594	20787842	-	1145	protein_coding	Similar to E4 protein (Fragment)	-
Os06g0320200	BETA-GLUCOSIDASE 24	6	12437683	12442790	-	1967	protein_coding	Similar to OSIGBa0135C13.7 protein	Glyco_hydro_1
Os07g0474300	-	7	17089451	17091096	+	1196	protein_coding	Conserved hypothetical protein	-
Os04g0551700	-	4	27633216	27637876	-	2469	protein_coding	PAP fibrillin family protein	-
Os06g0611300	-	6	24373215	24373855	-	641	protein_coding	Conserved hypothetical protein	-
Os04g0513100	BETA-GLUCOSIDASE 14	4	25640333	25644606	-	1960	protein_coding	Similar to Beta-glucosidase	Glyco_hydro_1
Os01g0614700	ABC TRANSPORTER I FAMILY MEMBER 13	1	24375877	24379899	+	1496	protein_coding	Similar to Adaptin ear-binding coat-associated protein 1	-
Os01g0618700	-	1	24614231	24615465	+	1129	protein_coding	Lipase, class 3 family protein	Lipase_3
Os06g0273200	trichome birefringence-like 59	6	9221516	9223357	+	1317	protein_coding	Protein of unknown function DUF231, plant domain containing protein	-
Os03g0125650	-	3	1462415	1466140	+	3726	protein_coding	Hypothetical gene	-
Os06g0707400	-	6	29905262	29908144	-	2693	protein_coding	Conserved hypothetical protein	NB-ARC
Os01g0177400	DWARF 18	1	4003659	4004887	-	1113	protein_coding	GA 3 beta-hydroxylase2, GA metabolis	2OG-FeII_Oxy
Os07g0571000	-	7	23047033	23047670	-	638	protein_coding	Hypothetical gene	-
Os04g0636200	-	4	32356297	32358756	-	1577	protein_coding	Hpt domain containing protein	-
Os12g0409800	-	12	12439519	12442244	+	2726	protein_coding	Conserved hypothetical protein	-
Os11g0524601	-	11	18994678	19000728	-	1353	protein_coding	Similar to NB-ARC domain containing protein, expressed	-
Os06g0495500	-	6	17257330	17269670	+	1721	protein_coding	Multi antimicrobial extrusion protein MatE family protein	MatE
Os07g0445800	-	7	15221477	15223020	+	623	protein_coding	Similar to Glycolipid transfer protein-like	-
Os10g0351500	-	10	10699268	10701907	+	2465	protein_coding	Tyrosine protein kinase domain containing protein	Pkinase_Tyr
Os03g0621700	-	3	23577786	23590444	-	1842	protein_coding	Conserved hypothetical protein	-
Os09g0376700	RING FINGER 1, ATL family proteins.	9	12637799	12639123	+	1325	protein_coding	ATL family protein containing RING-H2 finger moti	-
Os10g0550066	Mediator 12_2	10	21570015	21572927	+	1265	protein_coding	Hypothetical conserved gene	-
Os12g0459100	-	12	16079745	16082151	-	1467	protein_coding	Similar to Transferase family protein	-
Os08g0130000	OsSTA203	8	1681534	1684144	-	1404	protein_coding	Putative DNA binding domain containing protein	-
Os01g0781100	-	1	33091621	33096361	+	4509	protein_coding	Similar to NBS-LRR protein (Fragment)	NB-ARC
Os03g0793700	endosperm-specific gene 57, cupin domain containing protein 3.1	3	33020035	33022850	+	1701	protein_coding	RmlC-like jelly roll fold domain containing protein	-
Os10g0154566	-	10	3403423	3404719	+	480	protein_coding	Hypothetical conserved gene	-
Os05g0399700	CLASS I CHITINASE	5	19445901	19447487	+	1303	protein_coding	Chitinase (EC 3.2.1.14)	-
Os01g0708700	-	1	29447990	29450454	-	1719	protein_coding	IQ calmodulin-binding region domain containing protein	-
Os07g0581700	HOMEOBOX GENE 14	7	23559527	23560862	+	1131	protein_coding	Homeodomain-leucine zipper (HD-Zip) transcription factor, Regulation of panicle developmen	Homeobox
Os08g0240500	XYLOGLUCAN ENDOTRANSGLUCOSYDASE/HYDROLASE 4	8	8488370	8489782	+	690	protein_coding	Glycoside hydrolase, family 16 domain containing protein	-
Os08g0174500	Heading date (QTL)-5(t)	8	4332106	4334829	-	1807	protein_coding	Putative HAP3 subunit of the CCAAT box-binding transcription factor, Flowering time, Short-day promotion, Long-day repressio	-
Os11g0139400	-	11	1818916	1820504	+	1589	protein_coding	Protein of unknown function DUF250 domain containing protein	-
Os06g0240800	-	6	7306160	7307551	-	1270	protein_coding	Similar to OSIGBa0132I10.2 protein	-
Os05g0140300	-	5	2325838	2326680	+	843	protein_coding	Conserved hypothetical protein	-
Os11g0240800	-	11	7501175	7503573	-	2399	protein_coding	Hypothetical conserved gene	-
Os09g0458100	-	9	17315508	17317450	-	1866	protein_coding	Xyloglucan fucosyltransferase family protein	-
Os12g0144700	-	12	2199978	2200731	-	754	protein_coding	Hypothetical gene	-
Os07g0100600	PROTEIN TRANSPORTER 1	7	42657	44528	+	1872	protein_coding	Similar to Peptide transporter	-
Os02g0744200	ALPHA-EXPANSIN 5	2	31220568	31222172	+	1415	protein_coding	Alpha-expansin OsEXPA5	-
Os08g0533300	-	8	26572162	26574946	+	1860	protein_coding	Similar to ACR5	ACT
Os07g0230500	-	7	7258734	7260552	-	1449	protein_coding	Similar to endo/excinuclease amino terminal domain-containing protein	GIY-YIG
Os03g0298100	-	3	10452240	10453026	+	787	protein_coding	Conserved hypothetical protein	-
Os04g0201000	-	4	6890776	6894385	-	3375	protein_coding	Similar to OSIGBa0113K06.10 protein	-
Os02g0514500	-	2	18539295	18540807	+	1099	protein_coding	Similar to Glycerophosphoryl diester phosphodisterase (Fragment)	-
ENSRNA049470161	U5	6	27813142	27813254	+	113	snRNA	U5 spliceosomal RNA	-
Os10g0488400	-	10	18505564	18506412	+	849	protein_coding	Protein of unknown function DUF761, plant domain containing protein	-
Os06g0530400	NAC DOMAIN-CONTAINING PROTEIN 7	6	19743865	19746351	-	2186	protein_coding	Similar to NAC domain-containing protein 76	NAM
Os05g0425000	-	5	20815469	20820780	-	2658	protein_coding	Hypothetical conserved gene	-
Os08g0248100	-	8	9039735	9043242	+	3272	protein_coding	Protein kinase, core domain containing protein	Pkinase_Tyr
Os05g0394301	-	5	19178614	19181214	-	1138	protein_coding	Hypothetical gene	-
Os12g0182500	-	12	4189086	4189988	+	903	protein_coding	Conserved hypothetical protein	-
ENSRNA049473120	snoU31b	3	32588982	32589067	-	86	snoRNA	Small nucleolar RNA U31b	-
Os04g0416400	-	4	20559959	20564905	+	3084	protein_coding	Similar to OSIGBa0092M08.6 protein	-
Os01g0703300	-	1	29152729	29154822	+	2019	protein_coding	Zinc finger, RING/FYVE/PHD-type domain containing protein	-
Os04g0460400	-	4	22982546	22983336	+	552	protein_coding	Uncharacterised protein family UPF0497, trans-membrane plant subgroup domain containing protein	-
Os11g0472600	-	11	16281677	16282722	+	782	protein_coding	Similar to P21-Rho-binding domain containing protein	PBD
Os11g0150450	-	11	2345516	2348240	-	1100	protein_coding	Similar to Zinc finger, C3HC4 type family protein, expressed	-
Os02g0577501	-	2	22180079	22181019	-	941	protein_coding	Mitochodrial transcription termination factor-related family protein	-
Os03g0297850	-	3	10437835	10440086	-	1222	protein_coding	Hypothetical protein	Pkinase
Os10g0197101	-	10	6749481	6749720	+	240	protein_coding	Similar to HAT family dimerisation domain containing protein	-
Os04g0539701	-	4	27013503	27014196	+	375	protein_coding	Conserved hypothetical protein	-
Os07g0626800	-	7	25966100	25967412	-	1313	protein_coding	Amine oxidase domain containing protein	Amino_oxidase
Os09g0417500	-	9	14971348	14975334	+	2576	protein_coding	Pentatricopeptide repeat domain containing protein	-
Os06g0683000	-	6	28467984	28471154	+	2502	protein_coding	Zinc finger, C2H2-like domain containing protein	-
Os08g0531600	GRAIN-WIDTH 8	8	26501167	26506198	+	1688	protein_coding	Transcription factor, Positive regulator of cell proliferation, Control of grain size, shape and qualit	SBP
Os04g0563050	-	4	28181435	28185392	+	2258	protein_coding	Hypothetical protein	-
Os12g0407900	-	12	12349459	12350966	+	1508	protein_coding	Pentatricopeptide repeat domain containing protein	-
